id,name,code,user_type_id/id,chart_template_id/id,reconcile
account_activa_account_30,Nieuwbouw,30,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_31,Afschr. Nieuwbouw,31,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_32,Verbouwing Nieuwbouw,32,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_33,Afschr. Verbouwing nieuwbouw,33,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_35,Grond Nijlweg,35,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_36,Verbouwing Loods Nijlweg,36,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_37,Afschr. verbouwing Loods Nijlweg,37,account.data_account_type_fixed_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4210,Elektra/water,4210,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4220,Telefoon/fax,4220,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4230,Verzekering Gebouwen,4230,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4240,Onderhoud loods en kantoor,4240,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4245,Gereedschappen,4245,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4250,Kantine/schoonmaakkosten,4250,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4255,Onroerende zaakbelasting en erfpacht,4255,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4260,Bewakingskosten,4260,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4270,Tuinonderhoud,4270,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4290,Overige huisvestingskostn,4290,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4320,Onderhoud kranen,4320,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_4325,Onderhoudskosten machines,4325,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_200,Kantoor Inventaris,02001,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_210,Afschr. kantoor Inventaris,210,account.data_account_type_expenses,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8049,Kostp. betonwapening,8049,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8051,Kostp. betonstaal vlechten,8051,account.data_account_type_current_assets,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8031,Kostp. Plat/Vierkant.Rond,8031,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8032,Kostp. T-ijzer/Hoekstaal,8032,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8033,Kostp. HEA Balkstaal,8033,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8034,Kostp. HEB Balkstaal,8034,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8035,Kostp. IPE Balkstaal,8035,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8036,Kostp. UNP Balkstaal,8036,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
account_activa_account_8037,Kostp. Zwarteplaten,8037,account.data_account_type_direct_costs,l10n_curcao_stallantillen.l10ncarcaosaldibalans_chart_template,FALSE
